event_id,investigation_type,event_date,location,country,injury_severity,aircraft_damage,aircraft_category,make,model,amateur_built,number_of_engines,engine_type,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition
20171223X73130,Accident,2017-12-23,"Oskaloosa, IA",United States,Fatal,Substantial,Airplane,x-air_llc,XA85,No,1.0,Reciprocating,1.0,0.0,0.0,0.0,VMC
20171226X03030,Accident,2017-12-23,"Clermont, FL",United States,Non-Fatal,Substantial,Glider,let,L 23 SUPER BLANIK,No,0.0,unknown,0.0,0.0,0.0,1.0,VMC
20171226X41907,Accident,2017-12-23,"Bethel, AK",United States,Non-Fatal,Substantial,Airplane,mcdonnell_douglas,DC 9 33F,No,0.0,unknown,0.0,0.0,0.0,3.0,VMC
20180125X42911,Incident,2017-12-23,"Montecristi, Las Americas",Dominican Republic,Non-Fatal,Minor,Airplane,cessna,A188,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171224X74155,Accident,2017-12-24,"Providenciales, Tokelau",Tokelau,Fatal,Destroyed,Airplane,cessna,172,No,1.0,Reciprocating,2.0,0.0,0.0,0.0,unknown
20171224X03602,Accident,2017-12-24,"Bartow, FL",United States,Fatal,Destroyed,Airplane,cessna,340,No,2.0,Reciprocating,5.0,0.0,0.0,0.0,IMC
20171226X03600,Accident,2017-12-24,"Union Mills, NC",United States,Non-Fatal,Substantial,Airplane,cessna,172,No,1.0,Reciprocating,0.0,1.0,0.0,0.0,VMC
20171215X12327,Accident,2017-12-25,"Riverton, WY",United States,Non-Fatal,Substantial,Airplane,piper,PA 28R-200,No,1.0,Reciprocating,0.0,0.0,0.0,5.0,VMC
20171226X84739,Accident,2017-12-25,"Perris, CA",United States,Non-Fatal,Substantial,Airplane,cessna,150L,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20180102X34923,Incident,2017-12-25,"Medford, OR",United States,unknown,unknown,Airplane,bombardier_inc,CL600 2D24,No,2.0,Turbo Jet,0.0,0.0,0.0,0.0,IMC
20171227X25339,Accident,2017-12-26,"Santa Ana, CA",United States,Non-Fatal,Substantial,Airplane,cessna,182,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171227X12320,Accident,2017-12-27,"Upper Lake, CA",United States,Non-Fatal,Substantial,Airplane,aeropro_cz,EUROFOX,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20171228X35517,Accident,2017-12-27,"Michigan City, IN",United States,Non-Fatal,Substantial,Airplane,cessna,525A,No,2.0,Turbo Fan,0.0,2.0,0.0,0.0,VMC
20171229X23639,Accident,2017-12-28,"Spearfish, SD",United States,Non-Fatal,Substantial,Airplane,piper,PA32,No,1.0,Turbo Prop,0.0,0.0,0.0,1.0,VMC
20180102X10253,Accident,2017-12-28,"Paulding, OH",United States,Non-Fatal,Substantial,Glider,pipistrel_doo_ajdovscina,VIRUS SW,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180104X85338,Accident,2017-12-29,"Ogden, UT",United States,Fatal,Substantial,Airplane,cessna,172M,No,1.0,Reciprocating,2.0,0.0,0.0,0.0,VMC
20171230X01728,Accident,2017-12-30,"San Bernardino, CA",United States,Non-Fatal,Substantial,Airplane,cessna,210,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180107X10632,Accident,2017-12-30,"Alicante, Spain",Spain,Fatal,Substantial,Airplane,construcciones_aeronauticas,C.A.S.A. 1.131,No,0.0,unknown,1.0,0.0,0.0,10.0,unknown
20180109X34831,Accident,2017-12-30,"Dom Pedrito, Brazil",Brazil,Fatal,Substantial,Airplane,cessna,A188,No,0.0,unknown,1.0,1.0,0.0,0.0,unknown
20180116X12236,Incident,2017-12-30,"Pullman, WA",United States,Non-Fatal,unknown,Airplane,bombardier_inc,DHC 8 402,No,2.0,Turbo Prop,0.0,0.0,0.0,46.0,IMC
20180101X94108,Accident,2017-12-31,"Punta Islita, Philippines",Philippines,Fatal,Destroyed,Airplane,cessna,208,No,1.0,Turbo Prop,12.0,0.0,0.0,0.0,VMC
20180102X85501,Accident,2017-12-31,"Cottage Point, Australia",Australia,Fatal,Destroyed,Airplane,de_havilland,DHC2,No,0.0,unknown,6.0,0.0,0.0,0.0,unknown
20180101X32947,Accident,2018-01-01,"Lynchburg, VA",United States,Non-Fatal,Substantial,Airplane,costruzioni_aeronautiche_tecna,P2006,No,2.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20180102X11535,Accident,2018-01-02,"Nampa, ID",United States,Non-Fatal,Substantial,Airplane,cessna,150,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180102X44607,Accident,2018-01-02,"Aurora, OR",United States,Non-Fatal,Substantial,Airplane,cessna,T210L,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180108X90308,Accident,2018-01-03,"Gulf of Mexico, GM",United States,Fatal,Destroyed,Airplane,cirrus_design_corp,SR22T,No,1.0,Reciprocating,1.0,0.0,0.0,0.0,VMC
20180108X21445,Accident,2018-01-04,"Montrose, CO",United States,Non-Fatal,Substantial,Airplane,barnes_steven_d,STEVE BARNES RV 4,Yes,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180101X90241,Accident,2018-01-05,"Kittila, Finland",Finland,unknown,unknown,Airplane,gulfstream_aerospace_lp,Gulfstream G150,No,2.0,unknown,0.0,0.0,0.0,0.0,unknown
20180110X40647,Accident,2018-01-05,"Norfolk, NE",United States,Non-Fatal,Substantial,Helicopter,bell_helicopter_textron_canada,407,No,1.0,Turbo Shaft,0.0,0.0,0.0,3.0,VMC
20180112X92122,Accident,2018-01-05,"Toronto, Canada",Canada,unknown,Substantial,Airplane,boeing,737,No,0.0,unknown,0.0,0.0,0.0,0.0,unknown
20180109X45300,Accident,2018-01-06,"Ponca City, OK",United States,Non-Fatal,Substantial,Airplane,cessna,170,No,1.0,Reciprocating,0.0,0.0,0.0,4.0,VMC
20180109X21216,Accident,2018-01-08,"Albany, TX",United States,Non-Fatal,Substantial,Helicopter,robinson_helicopter_company,R44 II,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180301X14442,Accident,2018-01-09,"Jaramillo, Spain",Spain,Fatal,Substantial,Airplane,ayres,S2R,No,1.0,Turbo Prop,1.0,0.0,0.0,0.0,Unk
20180112X94839,Incident,2018-01-10,"London, United Kingdom",United Kingdom,unknown,Minor,Airplane,boeing,737,No,0.0,unknown,0.0,0.0,0.0,0.0,unknown
20180117X35450,Accident,2018-01-10,"Albay, Philippines",Philippines,Non-Fatal,Substantial,Airplane,gulfstream,GULFSTREAM200,No,0.0,unknown,0.0,0.0,0.0,8.0,unknown
20180202X11309,Accident,2018-01-10,"Meadville, PA",United States,Non-Fatal,Substantial,Airplane,beech,B19,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180111X55713,Accident,2018-01-11,"Wadsworth, OH",United States,Non-Fatal,Substantial,Airplane,s.o.c.a.t.a.,MS893E,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180111X60741,Accident,2018-01-11,"Spanish Fork, UT",United States,Non-Fatal,Substantial,Airplane,cubcrafters_inc,CC11,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180111X72421,Accident,2018-01-11,"Auburn, NY",United States,Non-Fatal,Substantial,Airplane,cessna,170,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180111X85842,Accident,2018-01-11,"Rock Springs, WY",United States,Non-Fatal,Substantial,Airplane,swearingen,SA227,No,2.0,Turbo Prop,0.0,0.0,0.0,1.0,VMC
20180226X85030,Accident,2018-01-11,"San Juan, PR",United States,Non-Fatal,unknown,Helicopter,hughes,369,No,1.0,Turbo Shaft,0.0,0.0,0.0,1.0,VMC
20180112X51351,Accident,2018-01-12,"Elko, NV",United States,Fatal,Destroyed,Airplane,piper,PA 23-250,No,2.0,Reciprocating,1.0,0.0,0.0,0.0,Unk
20180113X01419,Accident,2018-01-12,"Winnimucca, NV",United States,Non-Fatal,Substantial,Airplane,cub_crafters_inc,CC18-180,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180115X10409,Accident,2018-01-12,"Lowman, ID",United States,Non-Fatal,Substantial,Airplane,cessna,A185,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180116X54101,Accident,2018-01-12,"Van Nuys, CA",United States,Non-Fatal,Substantial,Helicopter,bell,UH 1H,No,1.0,Turbo Shaft,0.0,0.0,0.0,2.0,VMC
20180116X74019,Accident,2018-01-13,"Trabzon, Turkey",Turkey,unknown,Substantial,Airplane,boeing,737,No,0.0,unknown,0.0,0.0,0.0,0.0,unknown
20180113X53422,Accident,2018-01-13,"Kapolei, HI",United States,Non-Fatal,Substantial,Airplane,just,JA30 SUPERSTOL,Yes,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180113X55322,Accident,2018-01-13,"Corona, CA",United States,Non-Fatal,Substantial,Airplane,piper,PA 28,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20180115X40753,Accident,2018-01-13,"Astoria, OR",United States,Non-Fatal,Substantial,Airplane,piper,J3L,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180116X94233,Accident,2018-01-13,"Tishomingo, OK",United States,Non-Fatal,Substantial,Airplane,piper,PA 28-236,No,1.0,Reciprocating,0.0,0.0,1.0,0.0,VMC
20180116X94446,Accident,2018-01-13,"Longmont, CO",United States,Non-Fatal,Substantial,Airplane,beech,K35,No,1.0,Reciprocating,0.0,1.0,1.0,0.0,VMC
20180118X12003,Accident,2018-01-13,"Point Venture, TX",United States,Non-Fatal,Substantial,Gyrocraft,dayton_a_dabbs,MAGNI M-16,Yes,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180113X04652,Accident,2018-01-14,"Death Valley National Park, CA",United States,Non-Fatal,Substantial,Airplane,harrop_blake,RV 7,Yes,1.0,Reciprocating,0.0,2.0,0.0,0.0,VMC
20180115X64043,Accident,2018-01-14,"Juneau, AK",United States,Non-Fatal,Substantial,Airplane,cessna,210,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20180114X05559,Accident,2018-01-15,"Friday Harbor, WA",United States,Non-Fatal,Substantial,Airplane,geldermann_bert_e,LANCAIR LEGACY,Yes,1.0,Reciprocating,0.0,1.0,0.0,0.0,VMC
20180115X33637,Accident,2018-01-15,"Perrysburg, OH",United States,Fatal,Substantial,Helicopter,md_helicopters_inc,369HM,No,1.0,Turbo Shaft,2.0,0.0,0.0,0.0,IMC
20180116X95600,Accident,2018-01-16,"Scottsdale, AZ",United States,Non-Fatal,Substantial,Airplane,beech,B60,No,2.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20180117X23437,Accident,2018-01-16,"Santa Fe, NM",United States,Non-Fatal,Substantial,Airplane,bryk_steven_l,VELOCITY XL RG,Yes,1.0,Reciprocating,0.0,0.0,1.0,0.0,VMC
20180117X61126,Accident,2018-01-17,"Skyforest, CA",United States,Non-Fatal,Substantial,Airplane,mooney,M20E,No,1.0,Reciprocating,0.0,1.0,1.0,2.0,VMC
20180117X85029,Accident,2018-01-17,"Reno, NV",United States,Non-Fatal,Substantial,Airplane,piper,PA 32-300,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20180118X83308,Accident,2018-01-17,"Nicholls Town, Bahamas",Bahamas,Fatal,Destroyed,Airplane,piper,PA-23-250,No,2.0,Reciprocating,6.0,0.0,0.0,0.0,Unk
20180601X21623,Accident,2018-01-17,"Ayers Rock, Australia",Australia,Non-Fatal,Substantial,Helicopter,robinson,R44,No,1.0,Reciprocating,0.0,2.0,2.0,0.0,unknown
20180224X51721,Incident,2018-01-17,"Auckland, New Zealand",New Zealand,unknown,Minor,Airplane,boeing,737,No,0.0,unknown,0.0,0.0,0.0,0.0,unknown
20180118X03803,Accident,2018-01-18,"Raton, NM",United States,Fatal,Destroyed,Helicopter,bell,UH-1H,No,1.0,Turbo Shaft,5.0,0.0,1.0,0.0,VMC
20180119X51446,Accident,2018-01-18,"Erie, CO",United States,Non-Fatal,Substantial,Weight-Shift,tomlinson_tracy_l,TUKAN,No,1.0,Reciprocating,0.0,1.0,0.0,0.0,VMC
20180205X20338,Incident,2018-01-18,"Alice Springs, Australia",Australia,Non-Fatal,unknown,Airplane,airbus,A330,No,2.0,Turbo Fan,0.0,0.0,0.0,255.0,unknown
20180130X90601,Accident,2018-01-19,"Houston, TX",United States,Non-Fatal,Substantial,Airplane,swearingen,SA227 TT,No,2.0,Turbo Prop,0.0,0.0,0.0,4.0,VMC
20180119X02802,Accident,2018-01-19,"Marana, AZ",United States,Non-Fatal,Substantial,Powered Parachute,six_chuter,Spirit,No,1.0,Reciprocating,0.0,0.0,1.0,1.0,VMC
20180122X43140,Accident,2018-01-19,"Castellon, Spain",Spain,Fatal,Destroyed,Airplane,zodiac,601XL,No,0.0,unknown,1.0,0.0,1.0,0.0,unknown
20180130X22144,Accident,2018-01-19,"Chester, MT",United States,Non-Fatal,Substantial,Powered Parachute,buckeye_industries_inc,DREAM MACHINE 582,No,1.0,Reciprocating,0.0,0.0,1.0,0.0,VMC
20180117X11851,Accident,2018-01-20,"BRIDPORT, Australia",Australia,Fatal,Substantial,Airplane,cessna,182,No,1.0,Reciprocating,1.0,0.0,1.0,0.0,Unk
20180123X33057,Accident,2018-01-20,"Grand Detour, IL",United States,Non-Fatal,Substantial,Airplane,matheny_larry_e,CHRISTAVIA MK 1,Yes,1.0,Reciprocating,0.0,0.0,2.0,0.0,VMC
20180123X55135,Accident,2018-01-20,"Cloverdale, CA",United States,Non-Fatal,Substantial,Airplane,cessna,172P,No,1.0,Reciprocating,0.0,1.0,0.0,0.0,VMC
20180122X00121,Accident,2018-01-21,"SUSSEX, NJ",United States,Non-Fatal,Destroyed,Airplane,cessna,210,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20180122X00701,Accident,2018-01-21,"LOXAHATCHEE, FL",United States,Non-Fatal,Destroyed,Helicopter,mosquito,XEL,Yes,1.0,Reciprocating,0.0,0.0,1.0,0.0,VMC
20180124X34056,Accident,2018-01-21,"Martinsburg, WV",United States,Non-Fatal,Substantial,Airplane,cessna,172RG,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20180122X32841,Accident,2018-01-22,"Bonita Springs, FL",United States,Fatal,Destroyed,Airplane,vans_aircraft_inc,RV-12,No,1.0,Reciprocating,1.0,0.0,0.0,0.0,VMC
20180123X52142,Accident,2018-01-22,"Cahokia, IL",United States,Non-Fatal,Substantial,Helicopter,helicopteres_guimbal,CABRI G2,No,1.0,Reciprocating,0.0,2.0,0.0,0.0,VMC
20180125X92952,Accident,2018-01-22,"Abilene, TX",United States,Non-Fatal,Substantial,Airplane,beech,A36,No,1.0,Reciprocating,0.0,0.0,1.0,0.0,VMC
20180124X00523,Accident,2018-01-23,"Recife, Brazil",Brazil,Fatal,Substantial,Helicopter,robinson,R44,No,1.0,Reciprocating,2.0,0.0,1.0,0.0,unknown
20180124X03935,Accident,2018-01-23,"Sauk Centre, MN",United States,Fatal,Substantial,Airplane,skwira_matthew_j,W-10 TAILWIND,Yes,1.0,Reciprocating,1.0,0.0,0.0,0.0,VMC
20180314X13209,Accident,2018-01-23,"Oberhausen-Rheinhausen, Germany",Germany,Fatal,Destroyed,Airplane,piper,PA-28RT-201T,No,0.0,unknown,4.0,0.0,0.0,0.0,unknown
20180124X93109,Accident,2018-01-24,"Fort Lauderdale, FL",United States,Non-Fatal,Substantial,Helicopter,schweizer,269C,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20180125X22215,Accident,2018-01-24,"Omaha, NE",United States,Non-Fatal,Substantial,Airplane,quartz_mountain_aerospace,L-11E,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20180227X52436,Accident,2018-01-24,"Kodiak, AK",United States,Non-Fatal,Substantial,Airplane,dehavilland,BEAVER DHC 2,No,0.0,unknown,0.0,0.0,0.0,1.0,VMC
20180227X82228,Accident,2018-01-24,"McKinney, TX",United States,Non-Fatal,Substantial,Airplane,cessna,172,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180125X54359,Accident,2018-01-25,"Marathon, FL",United States,Non-Fatal,Substantial,Airplane,piper,PA32R,No,0.0,Reciprocating,0.0,0.0,4.0,0.0,VMC
20180125X60950,Accident,2018-01-25,"Indiantown, FL",United States,Non-Fatal,Substantial,Gyrocraft,foxfly_inc,FOXDOMINATOR,Yes,1.0,Reciprocating,0.0,0.0,1.0,0.0,VMC
20180125X95738,Accident,2018-01-25,"Boerne, TX",United States,Non-Fatal,Substantial,Airplane,maule,M 6,No,1.0,Reciprocating,0.0,1.0,0.0,0.0,VMC
20180205X00724,Incident,2018-01-25,"Lima, Peru",Peru,Non-Fatal,unknown,Airplane,boeing,737,No,2.0,Turbo Fan,0.0,0.0,0.0,99.0,unknown
20180206X20736,Accident,2018-01-25,"Abuja, Nigeria",Nigeria,Non-Fatal,unknown,Airplane,gulfstream,GULFSTREAM200,No,0.0,unknown,0.0,0.0,0.0,7.0,unknown
20180126X10900,Accident,2018-01-26,"Pacific Ocean, Japan",Japan,Non-Fatal,Substantial,Helicopter,eurocopter_france,SA330J PUMA,No,2.0,Turbo Shaft,0.0,0.0,0.0,2.0,VMC
20180126X71625,Accident,2018-01-26,"Silver City, NM",United States,Non-Fatal,Substantial,Airplane,cessna,172,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180130X64322,Accident,2018-01-26,"Loveland, CO",United States,Non-Fatal,Substantial,Helicopter,robinson_helicopter_company,R44 II,No,1.0,Reciprocating,0.0,1.0,0.0,2.0,VMC
20180207X21744,Accident,2018-01-26,"Mocorito, Mexico",Mexico,Fatal,Substantial,Airplane,piper,PA25,No,0.0,unknown,1.0,0.0,0.0,0.0,unknown
20180127X31420,Accident,2018-01-27,"Pomeroy, WA",United States,Fatal,Substantial,Helicopter,hughes,369D,No,0.0,Turbo Shaft,1.0,0.0,2.0,0.0,VMC
20180127X71946,Accident,2018-01-27,"Meriden, CT",United States,Non-Fatal,Substantial,Airplane,piper,PA28,No,1.0,Reciprocating,0.0,0.0,2.0,0.0,VMC
20180128X74947,Accident,2018-01-27,"Lapine, AL",United States,Non-Fatal,Substantial,Airplane,aero_commander,680 F,No,2.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180131X13139,Accident,2018-01-27,"Williamsport, IN",United States,Fatal,Destroyed,Airplane,cessna,172F,No,1.0,Reciprocating,1.0,0.0,0.0,0.0,VMC
20180128X60946,Accident,2018-01-28,"Homstead, FL",United States,Non-Fatal,Substantial,Helicopter,robinson_helicopter,R22,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180128X74934,Incident,2018-01-28,"Memphis, TN",United States,Non-Fatal,Minor,Helicopter,airbus_helicopters,EC 130,No,1.0,Turbo Shaft,0.0,0.0,0.0,4.0,VMC
20180129X21947,Accident,2018-01-28,"Harrisville, NY",United States,Non-Fatal,Substantial,Helicopter,vertical_aviation_technologies,260L HUMMINGBIRD,Yes,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180129X04946,Accident,2018-01-29,"Babylon, NY",United States,Non-Fatal,Substantial,Airplane,cessna,172,No,1.0,Reciprocating,0.0,0.0,0.0,3.0,VMC
20180129X53056,Accident,2018-01-29,"Concord, CA",United States,Fatal,Substantial,Airplane,cessna,152,No,1.0,Reciprocating,1.0,0.0,0.0,0.0,VMC
20180129X74948,Accident,2018-01-29,"Farmington, PA",United States,Non-Fatal,Substantial,Airplane,cessna,P210N,No,1.0,Reciprocating,0.0,1.0,0.0,0.0,IMC
20180129X83947,Accident,2018-01-29,"Zebulon, GA",United States,Non-Fatal,Substantial,Helicopter,bell,OH 58C,No,1.0,Turbo Shaft,0.0,0.0,0.0,2.0,VMC
20180129X84239,Accident,2018-01-29,"Van Nuys, CA",United States,Non-Fatal,Substantial,Gyrocraft,wayne_miller,SPORT COPTER II,Yes,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180207X92707,Incident,2018-01-29,"Mar Del Plata, Argentina",Argentina,Non-Fatal,Minor,Airplane,embraer,ERJ190,No,0.0,unknown,0.0,0.0,0.0,101.0,unknown
20180221X00208,Incident,2018-01-29,"Shetland, United Kingdom",United Kingdom,Non-Fatal,unknown,Helicopter,sikorsky,S-92A,No,0.0,unknown,0.0,0.0,0.0,21.0,unknown
20180130X82722,Accident,2018-01-30,"Newport Beach, CA",United States,Fatal,Destroyed,Helicopter,robinson_helicopter,R44,No,1.0,Reciprocating,3.0,0.0,1.0,0.0,VMC
20180131X31336,Accident,2018-01-30,"Helenwood, TN",United States,Fatal,Substantial,Airplane,beech,35 A33,No,1.0,Reciprocating,1.0,0.0,1.0,0.0,VMC
20180206X80222,Incident,2018-01-30,"Tel Aviv, Israel",Israel,unknown,unknown,Airplane,boeing,757 23A,No,2.0,Turbo Fan,0.0,0.0,0.0,0.0,unknown
20180206X82943,Accident,2018-01-31,"Abrizzano di Negrar, Italy",Italy,Fatal,Substantial,Airplane,reims_aviation,F150L,No,1.0,Reciprocating,2.0,0.0,0.0,0.0,unknown
20180201X35955,Accident,2018-02-01,"Wrightwood, CA",United States,Non-Fatal,Substantial,Helicopter,hughes_helicopters_inc,369,No,1.0,Turbo Shaft,0.0,0.0,0.0,3.0,VMC
20180205X92908,Accident,2018-02-01,"Marchwood, New Hampshire, United Kingdom",United Kingdom,Non-Fatal,Substantial,Helicopter,sikorsky,S61,No,0.0,unknown,0.0,0.0,0.0,0.0,unknown
20180416X82308,Incident,2018-02-01,"Sydney, Australia",Australia,Non-Fatal,unknown,Airplane,airbus,A330,Yes,0.0,unknown,0.0,9.0,0.0,0.0,unknown
20180202X62933,Accident,2018-02-02,"Santa Paula, CA",United States,Non-Fatal,Substantial,Airplane,american_champion_aircraft,7GCBC,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20180202X64042,Accident,2018-02-02,"North Las Vegas, NV",United States,Non-Fatal,Substantial,Airplane,beech,95,No,2.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20180214X11435,Accident,2018-02-02,"St Joachim de Courval, Canada",Canada,Fatal,Destroyed,Helicopter,robinson,R44,No,1.0,Reciprocating,3.0,0.0,0.0,0.0,unknown
20180205X81336,Accident,2018-02-04,"Great Barrington, MA",United States,Non-Fatal,Substantial,Airplane,cessna,T303,No,2.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180212X05358,Accident,2018-02-04,"El Dorado, KS",United States,Non-Fatal,Substantial,Airplane,cessna,150,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20180405X62057,Accident,2018-02-04,"Uetersen, Germany",Germany,Non-Fatal,Substantial,Helicopter,bell,206,No,0.0,unknown,0.0,1.0,0.0,0.0,unknown
20180205X40240,Accident,2018-02-05,"Carrabelle, FL",United States,Fatal,Substantial,Airplane,gregory_newman,SONEX TRAINER,Yes,1.0,Reciprocating,1.0,0.0,0.0,0.0,VMC
20180206X22611,Accident,2018-02-05,"Kerrville, TX",United States,Non-Fatal,Substantial,Airplane,somerton_david_j,JA30 SUPERSTOL,Yes,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180206X53721,Accident,2018-02-05,"Juneau, AK",United States,Non-Fatal,Substantial,Airplane,cessna,172,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20180207X21243,Accident,2018-02-05,"Cleveland, OH",United States,Non-Fatal,Substantial,Airplane,raytheon_aircraft_company,400A,No,2.0,Turbo Fan,0.0,0.0,0.0,4.0,IMC
20180207X60704,Accident,2018-02-05,"Metter, GA",United States,Non-Fatal,Substantial,Airplane,piper,PA28,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180410X60612,Incident,2018-02-05,"unknown, Indonesia",Indonesia,unknown,unknown,Airplane,boeing,737,No,0.0,unknown,0.0,0.0,0.0,0.0,unknown
20180416X84245,Incident,2018-02-05,"Melbourne, Australia",Australia,unknown,unknown,Airplane,boeing,717,No,0.0,unknown,0.0,0.0,0.0,0.0,unknown
20180222X04028,Incident,2018-02-05,"Auckland, New Zealand",New Zealand,unknown,unknown,Airplane,boeing,757,No,0.0,unknown,0.0,0.0,0.0,0.0,unknown
20180211X43513,Accident,2018-02-05,"Lanyu, Taiwan (Province of China)",Taiwan,Fatal,Destroyed,Helicopter,sikorsky,UH-60M (S-70),No,2.0,Turbo Shaft,6.0,0.0,0.0,0.0,unknown
20180206X32714,Accident,2018-02-06,"Santee, CA",United States,Fatal,Substantial,Airplane,cessna,182T,No,1.0,Reciprocating,2.0,0.0,0.0,0.0,IMC
20180207X93559,Accident,2018-02-06,"Patterson, LA",United States,Non-Fatal,Substantial,Airplane,piper,PA 34-220T,No,2.0,Reciprocating,0.0,0.0,1.0,3.0,VMC
20180207X20156,Accident,2018-02-07,"Newport, OR",United States,Non-Fatal,Substantial,Airplane,mooney,M20J,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,IMC
20180222X30131,Accident,2018-02-07,"Itaituba, Brazil",Brazil,Fatal,Substantial,Airplane,beech,F35,No,0.0,Reciprocating,3.0,0.0,0.0,0.0,unknown
20180208X35855,Accident,2018-02-08,"Centralia, IL",United States,Non-Fatal,Substantial,Airplane,cessna,172M,No,1.0,Reciprocating,0.0,0.0,1.0,0.0,VMC
20180208X54838,Accident,2018-02-08,"Troy, MO",United States,Non-Fatal,Substantial,Airplane,henderson,THORP T 18,Yes,1.0,Reciprocating,0.0,0.0,1.0,0.0,VMC
20180208X72025,Accident,2018-02-08,"Valkaria, FL",United States,Non-Fatal,Substantial,Airplane,heinlein_george,GH125,Yes,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180213X91052,Accident,2018-02-08,"Fargo, ND",United States,Non-Fatal,Substantial,Airplane,piper,PA 24-260,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20180214X43741,Accident,2018-02-08,"Batesville, AR",United States,Non-Fatal,Substantial,Airplane,beech,35,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180215X95605,Incident,2018-02-08,"Paris, France",France,unknown,unknown,Airplane,the_boeing_company,737-800,No,2.0,unknown,0.0,0.0,0.0,0.0,unknown
20180209X70701,Accident,2018-02-09,"Carson City, NV",United States,Non-Fatal,Substantial,Airplane,baker_victor_r,KITFOX,Yes,1.0,Reciprocating,0.0,1.0,1.0,0.0,VMC
20180213X94005,Accident,2018-02-09,"Keller, TX",United States,Non-Fatal,Substantial,Airplane,cessna,140,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180313X91750,Accident,2018-02-09,"Margham, Dubai, Turks And Caicos",Turks And Caicos,Non-Fatal,Substantial,Powered Parachute,skyrunner,MK 3.2,No,1.0,Reciprocating,0.0,0.0,2.0,0.0,VMC
